gene_name	uniprot	protein_length	region_1	region_2	pdb	chain	af_filename	gt_fn	date
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6f57	A	F-Q9Y6K1-F1-model_v3.cif	6f57.cif	2017-12-01
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6pa7	K	F-Q9Y6K1-F1-model_v3.cif	6pa7.cif	2019-06-11
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6w89	A	F-Q9Y6K1-F1-model_v3.cif	6w89.cif	2020-03-20
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6w8b	A	F-Q9Y6K1-F1-model_v3.cif	6w8b.cif	2020-03-20
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6w8d	A	F-Q9Y6K1-F1-model_v3.cif	6w8d.cif	2020-03-20
DNMT3A	Q9Y6K1	912.0	476-626	634-912	6w8j	A	F-Q9Y6K1-F1-model_v3.cif	6w8j.cif	2020-03-20
DNMT3A	Q9Y6K1	912.0	476-626	634-912	8ba5	A	F-Q9Y6K1-F1-model_v3.cif	8ba5.cif	2022-10-11
DNMT3A	Q9Y6K1	912.0	476-626	634-912	8tdr	A	F-Q9Y6K1-F1-model_v3.cif	8tdr.cif	2023-07-04
DNMT3A	Q9Y6K1	912.0	476-626	634-912	8te1	A	F-Q9Y6K1-F1-model_v3.cif	8te1.cif	2023-07-05
DNMT3A	Q9Y6K1	912.0	476-626	634-912	8te3	A	F-Q9Y6K1-F1-model_v3.cif	8te3.cif	2023-07-05
DNMT3A	Q9Y6K1	912.0	476-626	634-912	8te4	A	F-Q9Y6K1-F1-model_v3.cif	8te4.cif	2023-07-05
	Q9EZJ8	438.0	1-73	249-438	1ku2	A	F-Q9EZJ8-F1-model_v3.cif	1ku2.cif	2002-01-21
	Q9EZJ8	438.0	1-73	249-438	1ku3	A	F-Q9EZJ8-F1-model_v3.cif	1ku3.cif	2002-01-21
	Q9EZJ8	438.0	1-73	249-438	1ku7	C	F-Q9EZJ8-F1-model_v3.cif	1ku7.cif	2002-01-21
	Q9EZJ8	438.0	1-73	249-438	1l9u	F	F-Q9EZJ8-F1-model_v3.cif	1l9u.cif	2002-03-26
	Q9EZJ8	438.0	1-73	249-438	1l9z	H	F-Q9EZJ8-F1-model_v3.cif	1l9z.cif	2002-03-27
	Q9EZJ8	438.0	1-73	249-438	1rio	C	F-Q9EZJ8-F1-model_v3.cif	1rio.cif	2003-11-17
	Q9EZJ8	438.0	1-73	249-438	3les	A	F-Q9EZJ8-F1-model_v3.cif	3les.cif	2010-01-15
	Q9EZJ8	438.0	1-73	249-438	3lev	A	F-Q9EZJ8-F1-model_v3.cif	3lev.cif	2010-01-15
	Q9EZJ8	438.0	1-73	249-438	3n97	A	F-Q9EZJ8-F1-model_v3.cif	3n97.cif	2010-05-28
	Q9EZJ8	438.0	1-73	249-438	3ugo	A	F-Q9EZJ8-F1-model_v3.cif	3ugo.cif	2011-11-02
	Q9EZJ8	438.0	1-73	249-438	3ugp	A	F-Q9EZJ8-F1-model_v3.cif	3ugp.cif	2011-11-02
	Q9EZJ8	438.0	1-73	249-438	4ki2	E	F-Q9EZJ8-F1-model_v3.cif	4ki2.cif	2013-05-01
	Q9EZJ8	438.0	1-73	249-438	4xln	F	F-Q9EZJ8-F1-model_v3.cif	4xln.cif	2015-01-13
	Q9EZJ8	438.0	1-73	249-438	4xlp	F	F-Q9EZJ8-F1-model_v3.cif	4xlp.cif	2015-01-13
	Q9EZJ8	438.0	1-73	249-438	4xlq	F	F-Q9EZJ8-F1-model_v3.cif	4xlq.cif	2015-01-13
	Q9EZJ8	438.0	1-73	249-438	4xlr	F	F-Q9EZJ8-F1-model_v3.cif	4xlr.cif	2015-01-13
	Q9EZJ8	438.0	1-73	249-438	4xls	F	F-Q9EZJ8-F1-model_v3.cif	4xls.cif	2015-01-13
	Q9EZJ8	438.0	1-73	249-438	5tjg	F	F-Q9EZJ8-F1-model_v3.cif	5tjg.cif	2016-10-04
IRF3	Q14653	427.0	380-427	98-240	1j2f	A	F-Q14653-F1-model_v3.cif	1j2f.cif	2003-01-04
IRF3	Q14653	427.0	380-427	98-240	1qwt	A	F-Q14653-F1-model_v3.cif	1qwt.cif	2003-09-03
IRF3	Q14653	427.0	380-427	98-240	1t2k	C	F-Q14653-F1-model_v3.cif	1t2k.cif	2004-04-21
IRF3	Q14653	427.0	380-427	98-240	1zoq	A	F-Q14653-F1-model_v3.cif	1zoq.cif	2005-05-13
IRF3	Q14653	427.0	380-427	98-240	2o61	C	F-Q14653-F1-model_v3.cif	2o61.cif	2006-12-06
IRF3	Q14653	427.0	380-427	98-240	2o6g	C	F-Q14653-F1-model_v3.cif	2o6g.cif	2006-12-07
IRF3	Q14653	427.0	380-427	98-240	2pi0	C	F-Q14653-F1-model_v3.cif	2pi0.cif	2007-04-12
IRF3	Q14653	427.0	380-427	98-240	3a77	A	F-Q14653-F1-model_v3.cif	3a77.cif	2009-09-17
IRF3	Q14653	427.0	380-427	98-240	3qu6	A	F-Q14653-F1-model_v3.cif	3qu6.cif	2011-02-23
IRF3	Q14653	427.0	380-427	98-240	5jej	D	F-Q14653-F1-model_v3.cif	5jej.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	5jek	A	F-Q14653-F1-model_v3.cif	5jek.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	5jel	A	F-Q14653-F1-model_v3.cif	5jel.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	5jem	A	F-Q14653-F1-model_v3.cif	5jem.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	5jeo	B	F-Q14653-F1-model_v3.cif	5jeo.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	5jer	E	F-Q14653-F1-model_v3.cif	5jer.cif	2016-04-18
IRF3	Q14653	427.0	380-427	98-240	6siv	A	F-Q14653-F1-model_v3.cif	6siv.cif	2019-08-12
IRF3	Q14653	427.0	380-427	98-240	6sja	A	F-Q14653-F1-model_v3.cif	6sja.cif	2019-08-13
IRF3	Q14653	427.0	380-427	98-240	7jfl	A	F-Q14653-F1-model_v3.cif	7jfl.cif	2020-07-17
PARP2	Q9UGN5	583.0	231-348	356-538	3kcz	A	F-Q9UGN5-F1-model_v3.cif	3kcz.cif	2009-10-22
PARP2	Q9UGN5	583.0	231-348	356-538	3kjd	A	F-Q9UGN5-F1-model_v3.cif	3kjd.cif	2009-11-03
PARP2	Q9UGN5	583.0	231-348	356-538	4pjv	A	F-Q9UGN5-F1-model_v3.cif	4pjv.cif	2014-05-12
PARP2	Q9UGN5	583.0	231-348	356-538	4tvj	A	F-Q9UGN5-F1-model_v3.cif	4tvj.cif	2014-06-27
PARP2	Q9UGN5	583.0	231-348	356-538	4zzx	A	F-Q9UGN5-F1-model_v3.cif	4zzx.cif	2015-04-15
PARP2	Q9UGN5	583.0	231-348	356-538	4zzy	A	F-Q9UGN5-F1-model_v3.cif	4zzy.cif	2015-04-15
PARP2	Q9UGN5	583.0	231-348	356-538	5d5k	B	F-Q9UGN5-F1-model_v3.cif	5d5k.cif	2015-08-10
PARP2	Q9UGN5	583.0	231-348	356-538	5dsy	A	F-Q9UGN5-F1-model_v3.cif	5dsy.cif	2015-09-17
PARP2	Q9UGN5	583.0	231-348	356-538	6f1k	A	F-Q9UGN5-F1-model_v3.cif	6f1k.cif	2017-11-22
PARP2	Q9UGN5	583.0	231-348	356-538	6f5b	A	F-Q9UGN5-F1-model_v3.cif	6f5b.cif	2017-12-01
PARP2	Q9UGN5	583.0	231-348	356-538	6f5f	A	F-Q9UGN5-F1-model_v3.cif	6f5f.cif	2017-12-01
PARP2	Q9UGN5	583.0	231-348	356-538	6tx3	A	F-Q9UGN5-F1-model_v3.cif	6tx3.cif	2020-01-13
PARP2	Q9UGN5	583.0	231-348	356-538	6usj	U	F-Q9UGN5-F1-model_v3.cif	6usj.cif	2019-10-27
PARP2	Q9UGN5	583.0	231-348	356-538	6x0l	B	F-Q9UGN5-F1-model_v3.cif	6x0l.cif	2020-05-16
PARP2	Q9UGN5	583.0	231-348	356-538	6x0m	B	F-Q9UGN5-F1-model_v3.cif	6x0m.cif	2020-05-16
PARP2	Q9UGN5	583.0	231-348	356-538	6x0n	V	F-Q9UGN5-F1-model_v3.cif	6x0n.cif	2020-05-16
PARP2	Q9UGN5	583.0	231-348	356-538	7aeo	A	F-Q9UGN5-F1-model_v3.cif	7aeo.cif	2020-09-17
PARP2	Q9UGN5	583.0	231-348	356-538	7r59	A	F-Q9UGN5-F1-model_v3.cif	7r59.cif	2022-02-10
PARP2	Q9UGN5	583.0	231-348	356-538	8he8	A	F-Q9UGN5-F1-model_v3.cif	8he8.cif	2022-11-07
PARP2	Q9UGN5	583.0	231-348	356-538	8hkn	A	F-Q9UGN5-F1-model_v3.cif	8hkn.cif	2022-11-27
PARP2	Q9UGN5	583.0	231-348	356-538	8hko	A	F-Q9UGN5-F1-model_v3.cif	8hko.cif	2022-11-27
PARP2	Q9UGN5	583.0	231-348	356-538	8hks	A	F-Q9UGN5-F1-model_v3.cif	8hks.cif	2022-11-28
PARP2	Q9UGN5	583.0	231-348	356-538	8hlj	A	F-Q9UGN5-F1-model_v3.cif	8hlj.cif	2022-11-30
PARP2	Q9UGN5	583.0	231-348	356-538	8hlq	A	F-Q9UGN5-F1-model_v3.cif	8hlq.cif	2022-11-30
PPP3CA	Q08209	521.0	467-491	1-348	1aui	A	F-Q08209-F1-model_v3.cif	1aui.cif	1997-08-27
PPP3CA	Q08209	521.0	467-491	1-348	1m63	A	F-Q08209-F1-model_v3.cif	1m63.cif	2002-07-12
PPP3CA	Q08209	521.0	467-491	1-348	1mf8	A	F-Q08209-F1-model_v3.cif	1mf8.cif	2002-08-09
PPP3CA	Q08209	521.0	467-491	1-348	2jog	A	F-Q08209-F1-model_v3.cif	2jog.cif	2007-03-10
PPP3CA	Q08209	521.0	467-491	1-348	2jzi	B	F-Q08209-F1-model_v3.cif	2jzi.cif	2008-01-09
PPP3CA	Q08209	521.0	467-491	1-348	2p6b	B	F-Q08209-F1-model_v3.cif	2p6b.cif	2007-03-16
PPP3CA	Q08209	521.0	467-491	1-348	2r28	B	F-Q08209-F1-model_v3.cif	2r28.cif	2007-08-24
PPP3CA	Q08209	521.0	467-491	1-348	2w73	E	F-Q08209-F1-model_v3.cif	2w73.cif	2008-12-19
PPP3CA	Q08209	521.0	467-491	1-348	3ll8	B	F-Q08209-F1-model_v3.cif	3ll8.cif	2010-01-28
PPP3CA	Q08209	521.0	467-491	1-348	4f0z	A	F-Q08209-F1-model_v3.cif	4f0z.cif	2012-05-05
PPP3CA	Q08209	521.0	467-491	1-348	4q5u	B	F-Q08209-F1-model_v3.cif	4q5u.cif	2014-04-17
PPP3CA	Q08209	521.0	467-491	1-348	5c1v	A	F-Q08209-F1-model_v3.cif	5c1v.cif	2015-06-15
PPP3CA	Q08209	521.0	467-491	1-348	5sve	A	F-Q08209-F1-model_v3.cif	5sve.cif	2016-08-05
PPP3CA	Q08209	521.0	467-491	1-348	6nuc	A	F-Q08209-F1-model_v3.cif	6nuc.cif	2019-01-31
PPP3CA	Q08209	521.0	467-491	1-348	6nuf	A	F-Q08209-F1-model_v3.cif	6nuf.cif	2019-01-31
PPP3CA	Q08209	521.0	467-491	1-348	6nuu	A	F-Q08209-F1-model_v3.cif	6nuu.cif	2019-02-02
PPP3CA	Q08209	521.0	467-491	1-348	6uuq	A	F-Q08209-F1-model_v3.cif	6uuq.cif	2019-10-31
MAP4K1	Q92918	833.0	474-687	17-274	6cqd	A	F-Q92918-F1-model_v3.cif	6cqd.cif	2018-03-14
MAP4K1	Q92918	833.0	474-687	17-274	6cqe	A	F-Q92918-F1-model_v3.cif	6cqe.cif	2018-03-15
MAP4K1	Q92918	833.0	474-687	17-274	6cqf	A	F-Q92918-F1-model_v3.cif	6cqf.cif	2018-03-15
MAP4K1	Q92918	833.0	474-687	17-274	6nfy	A	F-Q92918-F1-model_v3.cif	6nfy.cif	2018-12-21
MAP4K1	Q92918	833.0	474-687	17-274	6nfz	A	F-Q92918-F1-model_v3.cif	6nfz.cif	2018-12-21
MAP4K1	Q92918	833.0	474-687	17-274	6ng0	A	F-Q92918-F1-model_v3.cif	6ng0.cif	2018-12-21
MAP4K1	Q92918	833.0	474-687	17-274	7kac	A	F-Q92918-F1-model_v3.cif	7kac.cif	2020-09-30
MAP4K1	Q92918	833.0	474-687	17-274	7l24	A	F-Q92918-F1-model_v3.cif	7l24.cif	2020-12-16
MAP4K1	Q92918	833.0	474-687	17-274	7l25	A	F-Q92918-F1-model_v3.cif	7l25.cif	2020-12-16
MAP4K1	Q92918	833.0	474-687	17-274	7l26	A	F-Q92918-F1-model_v3.cif	7l26.cif	2020-12-16
MAP4K1	Q92918	833.0	474-687	17-274	7m0k	A	F-Q92918-F1-model_v3.cif	7m0k.cif	2021-03-11
MAP4K1	Q92918	833.0	474-687	17-274	7m0l	A	F-Q92918-F1-model_v3.cif	7m0l.cif	2021-03-11
MAP4K1	Q92918	833.0	474-687	17-274	7m0m	A	F-Q92918-F1-model_v3.cif	7m0m.cif	2021-03-11
MAP4K1	Q92918	833.0	474-687	17-274	7r9l	A	F-Q92918-F1-model_v3.cif	7r9l.cif	2021-06-29
MAP4K1	Q92918	833.0	474-687	17-274	7r9n	A	F-Q92918-F1-model_v3.cif	7r9n.cif	2021-06-29
MAP4K1	Q92918	833.0	474-687	17-274	7r9p	A	F-Q92918-F1-model_v3.cif	7r9p.cif	2021-06-29
MAP4K1	Q92918	833.0	474-687	17-274	7r9t	A	F-Q92918-F1-model_v3.cif	7r9t.cif	2021-06-29
MAP4K1	Q92918	833.0	474-687	17-274	7siu	A	F-Q92918-F1-model_v3.cif	7siu.cif	2021-10-14
MAP4K1	Q92918	833.0	474-687	17-274	8cdw	A	F-Q92918-F1-model_v3.cif	8cdw.cif	2023-02-01
MAP4K1	Q92918	833.0	474-687	17-274	8cij	A	F-Q92918-F1-model_v3.cif	8cij.cif	2023-02-09
MAP4K1	Q92918	833.0	474-687	17-274	8eec	A	F-Q92918-F1-model_v3.cif	8eec.cif	2022-09-06
MAP4K1	Q92918	833.0	474-687	17-274	8fh4	A	F-Q92918-F1-model_v3.cif	8fh4.cif	2022-12-13
MAP4K1	Q92918	833.0	474-687	17-274	8fjz	A	F-Q92918-F1-model_v3.cif	8fjz.cif	2022-12-20
MAP4K1	Q92918	833.0	474-687	17-274	8fko	A	F-Q92918-F1-model_v3.cif	8fko.cif	2022-12-21
MAP4K1	Q92918	833.0	474-687	17-274	8xn7	A	F-Q92918-F1-model_v3.cif	8xn7.cif	2023-12-29
AKT2	P31751	481.0	5-108,410-481	152-409	1gzk	A	F-P31751-F1-model_v3.cif	1gzk.cif	2002-05-23
AKT2	P31751	481.0	5-108,410-481	152-409	1gzn	A	F-P31751-F1-model_v3.cif	1gzn.cif	2002-05-24
AKT2	P31751	481.0	5-108,410-481	152-409	1gzo	A	F-P31751-F1-model_v3.cif	1gzo.cif	2002-05-24
AKT2	P31751	481.0	5-108,410-481	152-409	1mrv	A	F-P31751-F1-model_v3.cif	1mrv.cif	2002-09-18
AKT2	P31751	481.0	5-108,410-481	152-409	1mry	A	F-P31751-F1-model_v3.cif	1mry.cif	2002-09-18
AKT2	P31751	481.0	5-108,410-481	152-409	1o6k	A	F-P31751-F1-model_v3.cif	1o6k.cif	2002-10-08
AKT2	P31751	481.0	5-108,410-481	152-409	1o6l	A	F-P31751-F1-model_v3.cif	1o6l.cif	2002-10-08
AKT2	P31751	481.0	5-108,410-481	152-409	1p6s	A	F-P31751-F1-model_v3.cif	1p6s.cif	2003-04-30
AKT2	P31751	481.0	5-108,410-481	152-409	2jdo	A	F-P31751-F1-model_v3.cif	2jdo.cif	2007-01-11
AKT2	P31751	481.0	5-108,410-481	152-409	2jdr	A	F-P31751-F1-model_v3.cif	2jdr.cif	2007-01-12
AKT2	P31751	481.0	5-108,410-481	152-409	2uw9	A	F-P31751-F1-model_v3.cif	2uw9.cif	2007-03-19
AKT2	P31751	481.0	5-108,410-481	152-409	2x39	A	F-P31751-F1-model_v3.cif	2x39.cif	2010-01-22
AKT2	P31751	481.0	5-108,410-481	152-409	2xh5	A	F-P31751-F1-model_v3.cif	2xh5.cif	2010-06-09
AKT2	P31751	481.0	5-108,410-481	152-409	3d0e	A	F-P31751-F1-model_v3.cif	3d0e.cif	2008-05-01
AKT2	P31751	481.0	5-108,410-481	152-409	3e87	A	F-P31751-F1-model_v3.cif	3e87.cif	2008-08-19
AKT2	P31751	481.0	5-108,410-481	152-409	3e88	A	F-P31751-F1-model_v3.cif	3e88.cif	2008-08-19
AKT2	P31751	481.0	5-108,410-481	152-409	3e8d	A	F-P31751-F1-model_v3.cif	3e8d.cif	2008-08-19
AKT2	P31751	481.0	5-108,410-481	152-409	8q61	A	F-P31751-F1-model_v3.cif	8q61.cif	2023-08-10
TP63	Q9H3D4	680.0	610-680	394-443	1rg6	A	F-Q9H3D4-F1-model_v3.cif	1rg6.cif	2003-11-11
TP63	Q9H3D4	680.0	610-680	394-443	2nb1	A	F-Q9H3D4-F1-model_v3.cif	2nb1.cif	2016-01-19
TP63	Q9H3D4	680.0	610-680	394-443	2rmn	A	F-Q9H3D4-F1-model_v3.cif	2rmn.cif	2007-11-01
TP63	Q9H3D4	680.0	610-680	394-443	2y9t	A	F-Q9H3D4-F1-model_v3.cif	2y9t.cif	2011-02-16
TP63	Q9H3D4	680.0	610-680	394-443	2y9u	A	F-Q9H3D4-F1-model_v3.cif	2y9u.cif	2011-02-16
TP63	Q9H3D4	680.0	610-680	394-443	3qym	A	F-Q9H3D4-F1-model_v3.cif	3qym.cif	2011-03-03
TP63	Q9H3D4	680.0	610-680	394-443	3qyn	A	F-Q9H3D4-F1-model_v3.cif	3qyn.cif	2011-03-03
TP63	Q9H3D4	680.0	610-680	394-443	3us0	A	F-Q9H3D4-F1-model_v3.cif	3us0.cif	2011-11-22
TP63	Q9H3D4	680.0	610-680	394-443	3us1	A	F-Q9H3D4-F1-model_v3.cif	3us1.cif	2011-11-22
TP63	Q9H3D4	680.0	610-680	394-443	3us2	A	F-Q9H3D4-F1-model_v3.cif	3us2.cif	2011-11-22
TP63	Q9H3D4	680.0	610-680	394-443	3zy0	A	F-Q9H3D4-F1-model_v3.cif	3zy0.cif	2011-08-16
TP63	Q9H3D4	680.0	610-680	394-443	3zy1	A	F-Q9H3D4-F1-model_v3.cif	3zy1.cif	2011-08-16
TP63	Q9H3D4	680.0	610-680	394-443	4a9z	A	F-Q9H3D4-F1-model_v3.cif	4a9z.cif	2011-11-30
TP63	Q9H3D4	680.0	610-680	394-443	6fgn	A	F-Q9H3D4-F1-model_v3.cif	6fgn.cif	2018-01-11
TP63	Q9H3D4	680.0	610-680	394-443	6ru6	C	F-Q9H3D4-F1-model_v3.cif	6ru6.cif	2019-05-27
TP63	Q9H3D4	680.0	610-680	394-443	6ru7	C	F-Q9H3D4-F1-model_v3.cif	6ru7.cif	2019-05-27
TP63	Q9H3D4	680.0	610-680	394-443	6ru8	E	F-Q9H3D4-F1-model_v3.cif	6ru8.cif	2019-05-27
TP63	Q9H3D4	680.0	610-680	394-443	7z71	A	F-Q9H3D4-F1-model_v3.cif	7z71.cif	2022-03-14
TP63	Q9H3D4	680.0	610-680	394-443	7z72	A	F-Q9H3D4-F1-model_v3.cif	7z72.cif	2022-03-14
TP63	Q9H3D4	680.0	610-680	394-443	7z73	A	F-Q9H3D4-F1-model_v3.cif	7z73.cif	2022-03-14
TP63	Q9H3D4	680.0	610-680	394-443	7z7e	A	F-Q9H3D4-F1-model_v3.cif	7z7e.cif	2022-03-15
TP63	Q9H3D4	680.0	610-680	394-443	8p9c	A	F-Q9H3D4-F1-model_v3.cif	8p9c.cif	2023-06-05
TP63	Q9H3D4	680.0	610-680	394-443	8p9d	A	F-Q9H3D4-F1-model_v3.cif	8p9d.cif	2023-06-05
TP63	Q9H3D4	680.0	610-680	394-443	8p9e	A	F-Q9H3D4-F1-model_v3.cif	8p9e.cif	2023-06-05
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	1fvr	A	F-Q02763-F1-model_v3.cif	1fvr.cif	2000-09-20
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2gy5	A	F-Q02763-F1-model_v3.cif	2gy5.cif	2006-05-09
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2gy7	B	F-Q02763-F1-model_v3.cif	2gy7.cif	2006-05-09
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2oo8	A	F-Q02763-F1-model_v3.cif	2oo8.cif	2007-01-25
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2osc	A	F-Q02763-F1-model_v3.cif	2osc.cif	2007-02-05
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2p4i	A	F-Q02763-F1-model_v3.cif	2p4i.cif	2007-03-12
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	2wqb	A	F-Q02763-F1-model_v3.cif	2wqb.cif	2009-08-18
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	3bea	A	F-Q02763-F1-model_v3.cif	3bea.cif	2007-11-16
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	3l8p	A	F-Q02763-F1-model_v3.cif	3l8p.cif	2010-01-03
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	4k0v	A	F-Q02763-F1-model_v3.cif	4k0v.cif	2013-04-04
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	4x3j	A	F-Q02763-F1-model_v3.cif	4x3j.cif	2014-11-30
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	5mya	A	F-Q02763-F1-model_v3.cif	5mya.cif	2017-01-26
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	5myb	A	F-Q02763-F1-model_v3.cif	5myb.cif	2017-01-26
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	5utk	A	F-Q02763-F1-model_v3.cif	5utk.cif	2017-02-15
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	6mwe	A	F-Q02763-F1-model_v3.cif	6mwe.cif	2018-10-29
TEK	Q02763	1124.0	770-807,832-836,982-1008,1110-1124	924-1096	7e72	E	F-Q02763-F1-model_v3.cif	7e72.cif	2021-02-25
MINDY1	Q8N5J2	469.0	130-138	388-426	5jkn	A	F-Q8N5J2-F1-model_v3.cif	5jkn.cif	2016-04-26
MINDY1	Q8N5J2	469.0	130-138	388-426	5jqs	A	F-Q8N5J2-F1-model_v3.cif	5jqs.cif	2016-05-05
MINDY1	Q8N5J2	469.0	130-138	388-426	5mn9	C	F-Q8N5J2-F1-model_v3.cif	5mn9.cif	2016-12-13
MINDY1	Q8N5J2	469.0	130-138	388-426	6tuv	A	F-Q8N5J2-F1-model_v3.cif	6tuv.cif	2020-01-08
MINDY1	Q8N5J2	469.0	130-138	388-426	6txb	A	F-Q8N5J2-F1-model_v3.cif	6txb.cif	2020-01-14
MINDY1	Q8N5J2	469.0	130-138	388-426	6y6r	A	F-Q8N5J2-F1-model_v3.cif	6y6r.cif	2020-02-27
MINDY1	Q8N5J2	469.0	130-138	388-426	6yjg	A	F-Q8N5J2-F1-model_v3.cif	6yjg.cif	2020-04-03
MINDY1	Q8N5J2	469.0	130-138	388-426	6z90	A	F-Q8N5J2-F1-model_v3.cif	6z90.cif	2020-06-03
VCL	P12003	1135.0	878-890	891-1135	1qkr	A	F-P12003-F1-model_v3.cif	1qkr.cif	1999-08-04
VCL	P12003	1135.0	878-890	891-1135	1st6	A	F-P12003-F1-model_v3.cif	1st6.cif	2004-03-25
VCL	P12003	1135.0	878-890	891-1135	1t01	A	F-P12003-F1-model_v3.cif	1t01.cif	2004-04-07
VCL	P12003	1135.0	878-890	891-1135	1u6h	A	F-P12003-F1-model_v3.cif	1u6h.cif	2004-07-30
VCL	P12003	1135.0	878-890	891-1135	1xwj	A	F-P12003-F1-model_v3.cif	1xwj.cif	2004-11-01
VCL	P12003	1135.0	878-890	891-1135	1zvz	A	F-P12003-F1-model_v3.cif	1zvz.cif	2005-06-03
VCL	P12003	1135.0	878-890	891-1135	1zw2	A	F-P12003-F1-model_v3.cif	1zw2.cif	2005-06-03
VCL	P12003	1135.0	878-890	891-1135	1zw3	A	F-P12003-F1-model_v3.cif	1zw3.cif	2005-06-03
VCL	P12003	1135.0	878-890	891-1135	2gdc	A	F-P12003-F1-model_v3.cif	2gdc.cif	2006-03-15
VCL	P12003	1135.0	878-890	891-1135	3jbi	C	F-P12003-F1-model_v3.cif	3jbi.cif	2015-09-02
VCL	P12003	1135.0	878-890	891-1135	3zdl	A	F-P12003-F1-model_v3.cif	3zdl.cif	2012-11-28
VCL	P12003	1135.0	878-890	891-1135	4e17	A	F-P12003-F1-model_v3.cif	4e17.cif	2012-03-05
VCL	P12003	1135.0	878-890	891-1135	4e18	A	F-P12003-F1-model_v3.cif	4e18.cif	2012-03-05
VCL	P12003	1135.0	878-890	891-1135	6fq4	A	F-P12003-F1-model_v3.cif	6fq4.cif	2018-02-13
VCL	P12003	1135.0	878-890	891-1135	6nr7	A	F-P12003-F1-model_v3.cif	6nr7.cif	2019-01-23
NSF	P18708	744.0	203-222	0-0	1d2n	A	F-P18708-F1-model_v3.cif	1d2n.cif	1998-06-30
NSF	P18708	744.0	203-222	0-0	1nsf	A	F-P18708-F1-model_v3.cif	1nsf.cif	1998-06-26
NSF	P18708	744.0	203-222	0-0	1qcs	A	F-P18708-F1-model_v3.cif	1qcs.cif	1999-05-14
NSF	P18708	744.0	203-222	0-0	1qdn	A	F-P18708-F1-model_v3.cif	1qdn.cif	1999-05-21
NSF	P18708	744.0	203-222	0-0	3j94	A	F-P18708-F1-model_v3.cif	3j94.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	3j95	A	F-P18708-F1-model_v3.cif	3j95.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	3j96	A	F-P18708-F1-model_v3.cif	3j96.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	3j97	A	F-P18708-F1-model_v3.cif	3j97.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	3j98	A	F-P18708-F1-model_v3.cif	3j98.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	3j99	A	F-P18708-F1-model_v3.cif	3j99.cif	2014-12-05
NSF	P18708	744.0	203-222	0-0	6ip2	A	F-P18708-F1-model_v3.cif	6ip2.cif	2018-11-01
NSF	P18708	744.0	203-222	0-0	6mdm	A	F-P18708-F1-model_v3.cif	6mdm.cif	2018-09-04
NSF	P18708	744.0	203-222	0-0	6mdn	A	F-P18708-F1-model_v3.cif	6mdn.cif	2018-09-04
NSF	P18708	744.0	203-222	0-0	6mdo	A	F-P18708-F1-model_v3.cif	6mdo.cif	2018-09-04
NSF	P18708	744.0	203-222	0-0	6mdp	A	F-P18708-F1-model_v3.cif	6mdp.cif	2018-09-04
ZAP70	P43403	619.0	126-155,256-337	338-600	1fbv	B	F-P43403-F1-model_v3.cif	1fbv.cif	2000-07-17
ZAP70	P43403	619.0	126-155,256-337	338-600	1m61	A	F-P43403-F1-model_v3.cif	1m61.cif	2002-07-11
ZAP70	P43403	619.0	126-155,256-337	338-600	1u59	A	F-P43403-F1-model_v3.cif	1u59.cif	2004-07-27
ZAP70	P43403	619.0	126-155,256-337	338-600	2cbl	B	F-P43403-F1-model_v3.cif	2cbl.cif	1998-08-28
ZAP70	P43403	619.0	126-155,256-337	338-600	2oq1	A	F-P43403-F1-model_v3.cif	2oq1.cif	2007-01-30
